name,singer,singer_id,duration,link
Aaji O Mon Mor,Suez Bordoloi,/artist/suez-bordoloi,03:19,https://gaana.com//song/aaji-o-mon-mor
Dneoe Di Sarile,Sharat Sharma|Shiv Prasad Nath,/artist/sharat-sharma|/artist/shiv-prasad-nath,04:57,https://gaana.com//song/dneoe-di-sarile
Magilo Biday,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,05:18,https://gaana.com//song/magilo-biday
O Kaloi Sanchili Dhar,Naren Das,/artist/naren-das,03:22,https://gaana.com//song/o-kaloi-sanchili-dhar
Aa Thunuka Kanchghar,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:09,https://gaana.com//song/aa-thunuka-kanchghar
Moke Gutene,sibcharan das,/artist/sibcharan-das,03:02,https://gaana.com//song/moke-gutene
Halaloi Likhile,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,02:48,https://gaana.com//song/halaloi-likhile-2
Natun Natun Sah,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,04:27,https://gaana.com//song/natun-natun-sah
A Phool Pah Halichha Jalichha,Archana Mahanta,/artist/archana-mahanta,03:58,https://gaana.com//song/a-phool-pah-halichha-jalichha
Ohe Ki Diya Pujim,Rameshwar Pathak,/artist/rameshwar-pathak,03:18,https://gaana.com//song/ohe-ki-diya-pujim
Moyna Kon Bidhatai,Renu Barua|Dwipen Baruah,/artist/renu-barua|/artist/dwipen-baruah,03:16,https://gaana.com//song/moyna-kon-bidhatai-1
Ki Naam Di Matim,Nirmal Mishra|Dwipen Baruah,/artist/nirmal-mishra|/artist/dwipen-baruah,03:03,https://gaana.com//song/ki-naam-di-matim
Sandur Sandur Phota,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:44,https://gaana.com//song/sandur-sandur-phota
Jibon Joba Khatia,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:04,https://gaana.com//song/jibon-joba-khatia
Sokala Tengati,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,06:36,https://gaana.com//song/sokala-tengati
Suban Siri Nadi,Kalpana Bhuyan|Nibha Deka|Nomi Gayan,/artist/kalpana-bhuyan|/artist/nibha-deka|/artist/nomi-gayan,05:28,https://gaana.com//song/suban-siri-nadi
Eijani Nachani Koneno Srogile,dasarath das,/artist/dasarath-das,06:29,https://gaana.com//song/eijani-nachani-koneno-srogile
Aparoopa Aparoopa,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:54,https://gaana.com//song/aparoopa-aparoopa
Buku Ham Ham Kore,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:23,https://gaana.com//song/buku-ham-ham-kore
Bihu Anandia,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:01,https://gaana.com//song/bihu-anandia
He He Dole Dagore,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:46,https://gaana.com//song/he-he-dole-dagore
Al Folia Kopou Phool,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,03:23,https://gaana.com//song/al-folia-kopou-phool
Lahoti Khopate Kinu Phool Pindhili,Kalpana Bordoloi,/artist/kalpana-bordoloi,03:01,https://gaana.com//song/lahoti-khopate-kinu-phool-pindhili
Shile Shile Theka Khale,Aarti Mukherji,/artist/aarti-mukherji,03:15,https://gaana.com//song/sile-sile-theka-khale
Dur Kata Dur,Rituparna Sharma,/artist/rituparna-sharma,03:42,https://gaana.com//song/dur-kata-dur
Bihu Geet,Ila Kakoti|Krishna Das|Moni Baruah|Kabita Hazarika|Sudakshina Sharma|Bharati Das,/artist/ila-kakoti|/artist/krishna-das|/artist/moni-baruah|/artist/kabita-hazarika|/artist/sudakshina-sharma|/artist/bharati-das,01:48,https://gaana.com//song/bihu-geet
Eikhani Gaaon Bukur Aapon,Dwipen Baruah,/artist/dwipen-baruah,03:37,https://gaana.com//song/eikhani-gaaon-bukur-aapon
Phulile Naharar Phul,Aju Barkakati|Lakshmi Bordoloi|Nirmal Kalita|Sarifuddin Ahmed|Sibanath|Bibha Barua|Sharat Sharma,/artist/aju-barkakati|/artist/lakshmi-bordoloi|/artist/nirmal-kalita|/artist/sarifuddin-ahmed|/artist/sibanath|/artist/bibha-barua-1|/artist/sharat-sharma,05:37,https://gaana.com//song/phulile-naharar-phul
Kaak Bulilo,Runjun Phukan|Dwipen Baruah,/artist/runjun-phukan-1|/artist/dwipen-baruah,03:11,https://gaana.com//song/kaak-bulilo-1
Naira Par Hole,Lokeswar Deka,/artist/lokeswar-deka,06:02,https://gaana.com//song/naira-par-hole
Aakaashee Gangaa,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:24,https://gaana.com//song/aakaashee-gangaa
Tomar Ganat Apon Pahara,Manisha Hazarika,/artist/manisha-hazarika,03:01,https://gaana.com//song/tomar-ganat-apon-pahara
Nahar Phula Batara Tey Mor,Dolly Ghosh,/artist/dolly-ghosh,03:24,https://gaana.com//song/nahar-phula-batara-tey-mor
Tumi Je Morkalpanaare,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:52,https://gaana.com//song/tumi-je-morkalpanaare
O Aji Bihu Bihu,Mahananda Majinder Barua,/artist/mahananda-majinder-barua,03:35,https://gaana.com//song/o-aji-bihu-bihu-2
