name,singer,singer_id,duration,link
Ameddhyada Madike,Indoo Vishwanath,/artist/indoo-vishwanath,01:34,https://gaana.com//song/ameddhyada-madike
Yeke Noduve Haage,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,03:26,https://gaana.com//song/yeke-noduve-haage-1
Maathonda Heluve,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:42,https://gaana.com//song/maathonda-heluve-2
Arerare Arerare,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,03:16,https://gaana.com//song/arerare-arerare
Hadonda Haaduve,P.B. Sreenivas,/artist/pb-sreenivas,03:22,https://gaana.com//song/hadonda-haaduve-2
Rangaa Ranga,Ghanatasala,/artist/ghanatasala,03:26,https://gaana.com//song/rangaa-ranga
Gopilola Hey Gopala,P. Susheela,/artist/p-suseela-2,03:25,https://gaana.com//song/gopilola-hey-gopal
Ellinda Nee Bande,L.R. Eswari,/artist/lr-eswari-2,03:29,https://gaana.com//song/ellinda-nee-bande
Thappida Thalagalu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:01,https://gaana.com//song/thappida-thalagalu
Neeninddarenu Hattira,P. Susheela,/artist/p-suseela-2,02:59,https://gaana.com//song/neeniddarenu-hattira
Vaari Nota Nodi,Amirbai Karnataki,/artist/amirbai-karnataki,03:15,https://gaana.com//song/vaari-nota-nodi
Janma Janmada,P.B. Sreenivas,/artist/pb-sreenivas,03:31,https://gaana.com//song/janma-janmada-2
Nammadhe Naadella,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:15,https://gaana.com//song/nammadhe-naadella
Naaniruvudu Nimagaagi,Dr. Rajkumar,/artist/dr-rajkumar-1,03:17,https://gaana.com//song/naaniruvudu-nimagaagi-8
Ehakkobba Gandane,Indoo Vishwanath,/artist/indoo-vishwanath,01:41,https://gaana.com//song/ehakkobba-gandane
Oogabhoga,Bellur Sisters,/artist/bellur-sisters,17:27,https://gaana.com//song/oogabhoga
Hadonda Haaduve,P.B. Sreenivas,/artist/pb-sreenivas,03:22,https://gaana.com//song/hadonda-haaduve-3
Nannede Mathu,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,04:19,https://gaana.com//song/nannede-mathu-1
Mane Mandigella,K J Yesudas,/artist/k-j-yesudas,03:01,https://gaana.com//song/mane-mandigella
Bangaradodave,Latha|P.B. Sreenivas,/artist/latha|/artist/pb-sreenivas,01:51,https://gaana.com//song/bangaradodave
Sri Krishna,S. P. Balasubrahmanyam|P.B. Sreenivas,/artist/s-p-balasubrahamanyam|/artist/pb-sreenivas,04:13,https://gaana.com//song/sri-krishna-17
Kolu Kolanna Kole,Sangeetha & Shylaja,/artist/sangeetha-shylaja,04:14,https://gaana.com//song/kolu-kolanna-kole-8
Odandi Bekuendu,P.B. Sreenivas,/artist/pb-sreenivas,03:13,https://gaana.com//song/odandi-bekuendu
Yelli Hombelakelli,Ghanatasala,/artist/ghanatasala,03:45,https://gaana.com//song/yelli-hombelakelli-1
Sobagina Seremaneyaagihe Neenu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:02,https://gaana.com//song/sobagina-seremaneyaagihe-neenu-1
Nagalarade,S. Janaki,/artist/s-janaki,03:27,https://gaana.com//song/nagalarade
Aaseya Bhava Male,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:39,https://gaana.com//song/aaseya-bhava-male
Hakki Goodu Ondu,Ilaiyaraaja,/artist/iiaiyaraaja,04:27,https://gaana.com//song/hakki-goodu-ondu-2
Aralu Mallige,S. Janaki|B.K. Sumitra,/artist/s-janaki|/artist/bk-sumitra-2,03:22,https://gaana.com//song/aralu-mallige
Nagu Nee Nagu,Vani Jairam,/artist/vani-jayaram,03:24,https://gaana.com//song/nagu-nee-nagu
Nee Naduguve Eke,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,04:24,https://gaana.com//song/nee-naduguve-eke-4
Bahu Janmada,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:06,https://gaana.com//song/bahu-janmada-1
Gundu Haakthiya,S. Janaki,/artist/s-janaki,04:00,https://gaana.com//song/gunda-haakthiya
Ellu Kaanenu Naanintha Hennanu,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:42,https://gaana.com//song/ellu-kaanenu-naanintha-hennanu
Meenakshi Mane Meshtru,P. Jayachandran|K. S. Chithra,/artist/p-jayachandran-1|/artist/chitra,05:22,https://gaana.com//song/meenakshi-mane-meshtru
Harikatha,Dr. Rajkumar|P.B. Sreenivas,/artist/dr-rajkumar-1|/artist/pb-sreenivas,07:39,https://gaana.com//song/harikatha-5
Premagana Thanda,S. Janaki,/artist/s-janaki,02:54,https://gaana.com//song/premagana-thanda
Navile Navile,L.R. Eswari,/artist/lr-eswari-2,04:01,https://gaana.com//song/navile-navile-1
Shuddabrahma,P.B. Sreenivas,/artist/pb-sreenivas,01:48,https://gaana.com//song/shuddabrahma
O Mavana Magale Idhe Nota,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,04:41,https://gaana.com//song/o-mavana-magale-idhe-nota-1
Anuragada Ravi Udayisalu,Bangalore Latha,/artist/bangalore-latha,03:29,https://gaana.com//song/anuragada-ravi-udayisalu-1
Haayaada Ee Sangama,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:32,https://gaana.com//song/haayaada-ee-sangama-1
Hodorella Hogali Doora,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:41,https://gaana.com//song/hodorella-hogali-doora
Ene Aagali,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:21,https://gaana.com//song/yene-aagali
Alealeyali Vuliyulididhe,P.B. Sreenivas,/artist/pb-sreenivas,03:06,https://gaana.com//song/alealeyali-vuliyulididhe
