name,singer,singer_id,duration,link
Ruperi Raatni,Mahendra Kapoor|Asha Bhosle,/artist/mahendra-kapoor|/artist/asha-bhosle-1,05:01,https://gaana.com//song/ruperi-raatni-4
Ghumto Taan,Suman Kalyanpur,/artist/suman-kalyanpur,03:37,https://gaana.com//song/ghumto-taan
Paglino Paadnar Dyone Rannade,Harshada Rawal,/artist/harshada-rawal,03:32,https://gaana.com//song/paglino-paadnaar-dyone-rannade
Halo Jaie Jamuna Ne Aare,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,02:19,https://gaana.com//song/halo-jaie-jamuna-ne-aare
O Sajan,Asha Bhosle|Bupinder,/artist/asha-bhosle-1|/artist/bupinder,03:29,https://gaana.com//song/o-saajan-2
Haveli Leta Gujarat Khoi,Mahendra Kapoor,/artist/mahendra-kapoor,03:01,https://gaana.com//song/haveli-leta-gujarat-khoi
Dholaji Halya Chakari Re,Praful  Dave|Usha Mangeshkar|Chorus,/artist/praful-dave-1|/artist/usha-mangeshkar-2|/artist/chorus,03:52,https://gaana.com//song/dholaji-halya-chakari-re
Guru Ji Ne Poocho Ruda Gyan,Hemant Chauhan,/artist/hemant-chauhan,08:53,https://gaana.com//song/guru-ji-ne-poocho-ruda-gyan
Paheli Paheli Raat Rasiya,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,03:28,https://gaana.com//song/paheli-paheli-raat-rasiya
Patan Na Chowkma,Krishna Kalle|Chorus,/artist/krishna-kalle|/artist/chorus,03:26,https://gaana.com//song/patan-na-chowkma-garbo
Pinjroo Mange,Asha Bhosle|Praful  Dave|Chorus,/artist/asha-bhosle-1|/artist/praful-dave-1|/artist/chorus,13:26,https://gaana.com//song/pinjroo-mange
Chundadi Kori Re Dhakori,Kamal Barot|Mahesh Kumar|Manhar Udhas|Usha Mangeshkar|Chorus,/artist/kamal-barot|/artist/mahesh-kumar|/artist/manhar-udhas|/artist/usha-mangeshkar-2|/artist/chorus,03:55,https://gaana.com//song/chundadi-kori-re-dhakori
Bole Rang Mor,Asha Bhosle|Ashit Desai,/artist/asha-bhosle-1|/artist/ashit-desai-chorus,03:26,https://gaana.com//song/bole-rang-mor-1
Aapna malak ma Momai Maat Chhe,Hemant Chauhan,/artist/hemant-chauhan,05:57,https://gaana.com//song/aapna-malak-ma-momai-maat-chhe
Tari Vanki Re Paghaldi,Jayesh Nayak|Seema Trivedi,/artist/jayesh-nayak|/artist/seema-trivedi,04:53,https://gaana.com//song/tari-vanki-re-paghaldi-1
Allah Teri Mehrbani,Mahendra Kapoor|Asha Bhosle,/artist/mahendra-kapoor|/artist/asha-bhosle-1,03:19,https://gaana.com//song/allah-teri-mehrbani
Jam Tarun Jambudun,Usha Mangeshkar|Praful  Dave|Chorus,/artist/usha-mangeshkar-2|/artist/praful-dave-1|/artist/chorus,05:41,https://gaana.com//song/jam-tarun-jambudun
Ek Mor Bole,Meena Patel|Praful  Dave,/artist/meena-patel|/artist/praful-dave-1,04:51,https://gaana.com//song/ek-mor-bole
Aava Bhaktino Marag Re Phuldakeri Pankhadi Re,Karsandas Sagathia,/artist/karsandas-sagathia,03:03,https://gaana.com//song/aava-bhaktino-marag-re-phuldakeri-pankhadi-re-1
Ravan Beni Marun Kahyun Na Mane,Kanu Devidan Barot,/artist/kanu-devidan-barot,03:29,https://gaana.com//song/ravan-beni-marun-kahyun-na-mane-1
O Swami Mohe Apni Saran Hi Rakhiyo,Nirmala Devi,/artist/nirmala-devi,04:13,https://gaana.com//song/o-swami-mohe-apni-saran-hi-rakhiyo
Tane Sajan Kahun,Asha Bhosle|Shailender Singh,/artist/asha-bhosle-1|/artist/shailender-singh,03:25,https://gaana.com//song/tane-sajan-kahun
Janmo Janam Na Saathi,Mahendra Kapoor,/artist/mahendra-kapoor,06:30,https://gaana.com//song/janmo-janam-na-saathi
Preet Kadi Jyoti Nathi,Mahendra Kapoor|Anuradha Paudwal,/artist/mahendra-kapoor|/artist/anuradha-paudwal-2,06:34,https://gaana.com//song/preet-kade-jyot-nathi
Kesho Kesho Nugara She Nedlo,Pravindan Gadhavi,/artist/pravindan-gadhavi,04:23,https://gaana.com//song/kesho-kesho-nugara-she-nedlo
Aaj Mare Anandno Aparampar,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,05:45,https://gaana.com//song/aaj-mare-anandno-aparampar
Aava Ne Aava Re Rahejo,Mahendra Kapoor,/artist/mahendra-kapoor,02:38,https://gaana.com//song/aava-ne-aava-re-rahejo
Kanudane Kahejo Ekvar Gokul Aave,Bharati Kunchala,/artist/bharati-kunchala,04:06,https://gaana.com//song/kanudane-kahejo-ekvar-gokul-aave-1
Koyalbethi Ambaliyani Daal,Pravindan Gadhavi,/artist/pravindan-gadhavi,03:52,https://gaana.com//song/koyalbethi-aambaliyani-daal
Ubhi Re Bajare Najar Lagi Gai,Asha Bhosle|Badri Pawar,/artist/asha-bhosle-1|/artist/badri-pawar,03:04,https://gaana.com//song/ubhi-re-bajare-najar-lagi-gai
Aavada Mandirman Hun To Ekli,Usha Mangeshkar|Praful  Dave,/artist/usha-mangeshkar-2|/artist/praful-dave-1,03:10,https://gaana.com//song/aavada-mandirman-hun-to-ekli
Ramta Ramta Ladi Pade Bhai Manas Chhe,Rajani Mehta,/artist/rajani-mehta,03:43,https://gaana.com//song/ramta-ramta-ladi-pade-bhai-manas-chhe
Ame Neel Gagan Na Pankheroo,Mahendra Kapoor|B. Kamlesh Kumari|Chorus,/artist/mahendra-kapoor|/artist/b-kamlesh-kumari-4|/artist/chorus,03:29,https://gaana.com//song/ame-neel-gagan-na-pankheroo
Udhavji Mare Ghar,Damyanti Bardai|Praful  Dave|Chorus,/artist/damyanti-bardai|/artist/praful-dave-1|/artist/chorus,03:16,https://gaana.com//song/udhavji-mare-ghar
Maro Sanvariyo Chhe,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,05:36,https://gaana.com//song/maro-sanvariyo-chhe-banko
Shun Re Karun Jasoda Maiya  Re,Hansa Dave|Praful  Dave|Chorus,/artist/hansa-dave|/artist/praful-dave-1|/artist/chorus,03:21,https://gaana.com//song/shun-re-karun-jasoda-maiya-re
Jai Laxmi Mata,Damyanti Bardai|Chorus,/artist/damyanti-bardai|/artist/chorus,11:15,https://gaana.com//song/jai-laxmi-mata-20
Suna Sarvariyane,Suman Kalyanpur,/artist/suman-kalyanpur,03:16,https://gaana.com//song/suna-sarvariyane-1
Bhajle Swami Naam,Nirmala Devi,/artist/nirmala-devi,11:15,https://gaana.com//song/bhajle-swami-naam
Aarti-Kiratn (Jai Siddhivinayak),Mahendra Kapoor|Chorus,/artist/mahendra-kapoor|/artist/chorus,02:38,https://gaana.com//song/aarti-kiratn-jai-siddhivinayak
Chando Na Ditho,Preeti Sagar|Chorus,/artist/preeti-sagar|/artist/chorus,03:14,https://gaana.com//song/chando-na-ditho
Kadi Hu Tamara Taraf Jou Chhu,Rajani Mehta,/artist/rajani-mehta,06:36,https://gaana.com//song/kadi-hu-tamara-taraf-jou-chhu
Hun Gori Sundar Chhori,Asha Bhosle|Chorus,/artist/asha-bhosle-1|/artist/chorus,06:12,https://gaana.com//song/hun-gori-sundar-chhori
Bedal Mukhthi Mitha Bole,Pranlal Vyas,/artist/pranlal-vyas,03:12,https://gaana.com//song/bedal-mukhthi-mitha-bole
Sarjanhare  Manav Sarjayo,Praful  Dave,/artist/praful-dave-1,05:00,https://gaana.com//song/sarjanhare-manav-sarjayo
Paiso Paiso,Asha Bhosle|Manhar Udhas,/artist/asha-bhosle-1|/artist/manhar-udhas,03:10,https://gaana.com//song/paiso-paiso
Heri Lidhan Re Heri Lidhan,"Shivkumar Nakar ""Saaz""",/artist/shivkumar-nakar-saaz-2,04:31,https://gaana.com//song/heri-lidhan-re-heri-lidhan
Sayba Hoon To Trambane,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:02,https://gaana.com//song/sayba-hoon-to-trambane
Hoon Kai Na Samji Vhala,Asha Bhosle|Manhar Udhas,/artist/asha-bhosle-1|/artist/manhar-udhas,04:42,https://gaana.com//song/hoon-kai-na-samji-whala
Ramo Re Ramo Dandiya Ramo,Asha Bhosle|Chorus,/artist/asha-bhosle-1|/artist/chorus,06:19,https://gaana.com//song/ramo-re-ramo-daniye-ramo-1
Andhari Raat Ne Badal Chhaya,Damayanti Bardai,/artist/damayanti-bardai,05:04,https://gaana.com//song/andhari-raat-ne-badal-chhaya
