name,singer,singer_id,duration,link
Banwari Ho,Suman Kalyanpur,/artist/suman-kalyanpur,03:21,https://gaana.com//song/banwari-ho
Dag Lagake Gharbar,Mahendra Kapoor,/artist/mahendra-kapoor,06:04,https://gaana.com//song/dag-lagake-gharbar
Na Ja Chod Ke Tu Akele,Alka Yagnik,/artist/alka-yagnik,04:49,https://gaana.com//song/na-ja-chod-ke-tu-akele
Main Hoon Kali Kachnar,Razia Begum,/artist/razia-begum,02:50,https://gaana.com//song/main-hoon-kali-kachnar
Leke Julmi Jawani,Asha Bhosle,/artist/asha-bhosle-1,03:25,https://gaana.com//song/leke-julmi-jawani
Jaunpur Kaand,HEERA LAL YADAV,/artist/heera-lal-yadav,31:10,https://gaana.com//song/jaunpur-kaand
Naiya Bhanvar Mein Maiya,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,03:22,https://gaana.com//song/naiya-bhanvar-mein-maiya
Chaar Dina Kai Zindagani,Manna Dey,/artist/manna-dey,03:24,https://gaana.com//song/chaar-dina-kai-zindagani
Duh Din Mein,Asha Bhosle,/artist/asha-bhosle-1,05:45,https://gaana.com//song/duh-din-mein
Darbhanga Rajni Kand,KASHI BULLU YADAV|Sathi,/artist/kashi-bullu-yadav|/artist/sathi,30:53,https://gaana.com//song/darbhanga-rajni-kand
Rajai Vina Retiya,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:11,https://gaana.com//song/rajai-vina-retiya
Hare Bhole Nath Shiv Shankar Ee Dukh Hamra Haraa,Usha Mangeshkar,/artist/usha-mangeshkar-2,08:19,https://gaana.com//song/hare-bhole-nath-shiv-shankar-ee-dukh-hamra-haraa
Mahabharat Mein Bhim Dwara Bakasur Ka Vadh,Paras Nath Yadav|PARTI,/artist/paras-nath-yadav|/artist/parti,30:24,https://gaana.com//song/mahabharat-mein-bhim-dwara-bakasur-ka-vadh-1
Tani Hokhe Da Biyah Chhaila Hamra Se,Shabbir Kumar|Chandrani Mukherjee,/artist/shabbir-kumar|/artist/chandrani-mukherjee,04:00,https://gaana.com//song/tani-hokhe-da-biyah-chhaila-hamra-se
Nanad Fulgenwa Ke Bhari Hayi Pani,Dilraj Kaur,/artist/dilraj-kaur,07:14,https://gaana.com//song/nanad-fulgenwa-ke-bhari-hayi-pani
Kaise Khele Jaibu Sawan Mein,Urmila Srivastav,/artist/urmila-srivastav,06:46,https://gaana.com//song/kaise-khele-jaibu-sawan-mein
Prem Angin Mein Bahut Hum Jarli,Suresh Wadkar|Alka Yagnik,/artist/suresh-wadkar|/artist/alka-yagnik,05:29,https://gaana.com//song/prem-angin-mein-bahut-hum-jarli
Urhanian He Bhouji,Shankar Yadav,/artist/shankar-yadav,03:01,https://gaana.com//song/urhanian-he-bhouji
Hamaar Piyava Hamke Kora Uthave,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,05:55,https://gaana.com//song/hamaar-piyava-hamke-kora-uthave
Sath Take Ki Tohri Naukri,Chandrani Mukherjee,/artist/chandrani-mukherjee,05:42,https://gaana.com//song/sath-take-ki-tohri-naukri
Deke Daga,Usha Mangeshkar,/artist/usha-mangeshkar-2,02:49,https://gaana.com//song/deke-daga-1
Andheriya Hai Raat Sajan Rahio Ki Jaiho,Saira Bano Faizabadi,/artist/saira-bano-faizabadi-20,03:05,https://gaana.com//song/andheriya-hai-raat-sajan-rahio-ki-jaiho-1
Aise Chale Purva,Asha Bhosle,/artist/asha-bhosle-1,02:55,https://gaana.com//song/aise-chale-purva
Sajana Gaile Pardes (Vishad),YASHPAL SINGH|Kavita Krishnamurthy,/artist/yashpal-singh|/artist/kavita-subramaniam,05:42,https://gaana.com//song/sajana-gaile-pardes-vishad
Dekh Budhu Ke Man Mein Priti Jaagal,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,05:02,https://gaana.com//song/dekh-budhu-ke-man-mein-priti-jaagal
Haar Naulakha De Ke,Dilraj Kaur,/artist/dilraj-kaur,05:16,https://gaana.com//song/haar-naulakha-de-ke
Na Tu Kuchh Bola Na Ham Kuchh Boli,Alka Yagnik|Suresh Wadkar,/artist/alka-yagnik|/artist/suresh-wadkar,05:09,https://gaana.com//song/na-tu-kuchh-bola-na-ham-kuchh-boli
Kaam Nahi Kaaj,Asha Bhosle,/artist/asha-bhosle-1,03:03,https://gaana.com//song/kaam-nahi-kaaj
Kal Supne Mein Jahmi,Dilraj Kaur|Saathi,/artist/dilraj-kaur|/artist/saathi,06:34,https://gaana.com//song/kal-supne-mein-jahmi
Nimiya Ke Daadh Maiya,CHANDRAMANI MUKHERJEE,/artist/chandramani-mukherjee,03:40,https://gaana.com//song/nimiya-ke-daadh-maiya
Utha Gori Bol Gayo Mandir Mein Koaa,MUNNI DEVI,/artist/munni-devi,04:03,https://gaana.com//song/utha-gori-bol-gayo-mandir-mein-koaa-1
O Gujariya,SAYID KHAN,/artist/sayid-khan,04:36,https://gaana.com//song/o-gujariya
Ankhiyan Men Gori Anjile Hai Gulal,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,04:25,https://gaana.com//song/ankhiyan-men-gori-anjile-hai-gulal
Souteli Maa,Ram Lautan Vishwakarma,/artist/ramlautan-vishwakarma-1,16:09,https://gaana.com//song/souteli-maa
