name,singer,singer_id,duration,link
Bhakta Jane Pacharuchhi Kahare Kalia,Swagtika Mohapatra,/artist/swagtika-mohapatra,03:00,https://gaana.com//song/bhakta-jane-pacharuchhi-kahare-kalia
Mote Gote Bottle De,Mohammed Aabid,/artist/mohammed-aabid,05:00,https://gaana.com//song/mote-gote-bottle-de
Naba Nirada Sundara,Prafulla Kar,/artist/prafulla-kar,04:00,https://gaana.com//song/naba-navendra
Chakadola Tuem,Sekhar Ghosh,/artist/sekhar-ghosh,04:27,https://gaana.com//song/chakadola-tuem
Sri Suka Ubacha,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:28,https://gaana.com//song/sri-suka-ubacha
Babu Ta Babu Danei Babu,Sekhar Ghosh,/artist/sekhar-ghosh,03:14,https://gaana.com//song/babu-ta-babu-danei-babu
To Pain Bandhili,Pritinanda Rout Ray,/artist/pritinanda-rout-ray,05:42,https://gaana.com//song/to-pain-bandhili
Shyama Pirati,Vani Jairam,/artist/vani-jayaram,03:53,https://gaana.com//song/shyama-pirati
Mandire Tote,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,04:11,https://gaana.com//song/mandire-tote
Nagari Janaku Sina,S. Janaki,/artist/s-janaki,04:34,https://gaana.com//song/nagari-janaku-sina
Rumjhum Tora Chaliki,Mohd. Sajid|Bikash Das|Sangeeta Mohapatra|Mohd. Abid|Gopi Patnayak|Nandita Bhanja,/artist/mohd-sajid-1|/artist/bikash-das|/artist/sangeeta-mohapatra|/artist/mohd-abid-1|/artist/gopi-patnayak|/artist/nandita-bhanja,03:00,https://gaana.com//song/rumjhum-tora-chaliki
Jhure Sathi Bina Mana,Lopita Mishra,/artist/lopita-mishra,05:29,https://gaana.com//song/jhure-sathi-bina-mana
Kiese Muhin Janunaki,Prafulla Kar,/artist/prafulla-kar,02:25,https://gaana.com//song/kiese-muhin-janunaki
Suna Nei Ja,Leela Ghosh,/artist/leela-ghosh,03:42,https://gaana.com//song/suna-nei-ja
